SOLY,"Soliton, Inc.",$181.79M,2019,Health Care,Medical/Dental Instruments
SNOA,"Sonoma Pharmaceuticals, Inc.",$11.25M,n/a,Health Care,Major Pharmaceuticals
SNOAW,"Sonoma Pharmaceuticals, Inc.",n/a,n/a,Health Care,Major Pharmaceuticals
SONO,"Sonos, Inc.",$1.2B,2018,Consumer Non-Durables,Consumer Electronics/Appliances
SPHS,"Sophiris Bio, Inc.",$31.73M,2013,Health Care,Major Pharmaceuticals
SORL,"SORL Auto Parts, Inc.",$60.81M,n/a,Capital Goods,Auto Parts:O.E.M.
SRNE,"Sorrento Therapeutics, Inc.",$507.46M,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch
SOHO,Sotherly Hotels Inc.,$97.62M,n/a,Consumer Services,Real Estate Investment Trusts
SOHOB,Sotherly Hotels Inc.,$39.99M,n/a,Consumer Services,Real Estate Investment Trusts
SOHOO,Sotherly Hotels Inc.,$32.99M,n/a,Consumer Services,Real Estate Investment Trusts
SOHOK,Sotherly Hotels LP,n/a,n/a,Consumer Services,Real Estate Investment Trusts
SFBC,"Sound Financial Bancorp, Inc.",$86.69M,n/a,Finance,Savings Institutions
SSB,South State Corporation,$2.57B,n/a,Finance,Major Banks
SFST,"Southern First Bancshares, Inc.",$267.67M,n/a,Finance,Major Banks
SMBC,"Southern Missouri Bancorp, Inc.",$305.21M,n/a,Finance,Banks
SONA,"Southern National Bancorp of Virginia, Inc.",$364.63M,n/a,Finance,Major Banks
SBSI,"Southside Bancshares, Inc.",$1.16B,n/a,Finance,Major Banks
SP,SP Plus Corporation,$775.42M,n/a,Consumer Services,Rental/Leasing Companies
SGRP,"SPAR Group, Inc.",$13.63M,n/a,Miscellaneous,Business Services
SPKE,"Spark Energy, Inc.",$332.65M,2014,Public Utilities,Power Generation
SPKEP,"Spark Energy, Inc.",$87.62M,n/a,Public Utilities,Power Generation
ONCE,"Spark Therapeutics, Inc.",$4.22B,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SPAR,"Spartan Motors, Inc.",$314.24M,n/a,Capital Goods,Auto Manufacturing
SPTN,SpartanNash Company,$600.76M,n/a,Consumer Non-Durables,Food Distributors
DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,$106M,n/a,n/a,n/a
SPPI,"Spectrum Pharmaceuticals, Inc.",$1.12B,n/a,Health Care,Major Pharmaceuticals
SPRO,"Spero Therapeutics, Inc.",$220.88M,2017,Health Care,Major Pharmaceuticals
ANY,Sphere 3D Corp.,$6.14M,n/a,Technology,EDP Services
SPEX,Spherix Incorporated,$7.77M,n/a,Miscellaneous,Multi-Sector Companies
SPI,"SPI Energy Co., Ltd.",$32.6M,n/a,Technology,Semiconductors
SAVE,"Spirit Airlines, Inc.",$3.85B,n/a,Transportation,Air Freight/Delivery Services
STXB,"Spirit of Texas Bancshares, Inc.",$293.31M,2018,Finance,Major Banks
SPLK,Splunk Inc.,$20.25B,2012,Technology,Computer Software: Prepackaged Software
SPOK,"Spok Holdings, Inc.",$278.73M,n/a,Public Utilities,Telecommunications Equipment
SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",$211.03M,2014,Consumer Services,Other Specialty Stores
SBPH,"Spring Bank Pharmaceuticals, Inc.",$156.97M,2016,Health Care,Major Pharmaceuticals
FUND,"Sprott Focus Trust, Inc.",$193.07M,n/a,Consumer Services,Miscellaneous
SFM,"Sprouts Farmers Market, Inc.",$2.64B,2013,Consumer Services,Food Chains
SPSC,"SPS Commerce, Inc.",$1.82B,2010,Technology,Computer Software: Prepackaged Software
SSNC,"SS&C Technologies Holdings, Inc.",$16.5B,2010,Technology,Computer Software: Prepackaged Software
SSLJ,SSLJ.com Limited,$122.32M,2018,Finance,Diversified Commercial Services
SSRM,SSR Mining Inc.,$1.48B,n/a,Basic Industries,Precious Metals
STAA,STAAR Surgical Company,$1.62B,n/a,Health Care,Ophthalmic Goods
STAF,"Staffing 360 Solutions, Inc.",$12.78M,n/a,Technology,Professional Services
STMP,Stamps.com Inc.,$1.37B,1999,Miscellaneous,Business Services
STND,Standard AVB Financial Corp.,$133.99M,n/a,Finance,Major Banks
SBLK,Star Bulk Carriers Corp.,$719.18M,n/a,Transportation,Marine Transportation
SBLKZ,Star Bulk Carriers Corp.,n/a,n/a,Transportation,Marine Transportation
SBUX,Starbucks Corporation,$95.32B,1992,Consumer Services,Restaurants
STFC,State Auto Financial Corporation,$1.43B,1991,Finance,Property-Casualty Insurers
MITO,Stealth BioTherapeutics Corp.,$458.07M,2019,Health Care,Major Pharmaceuticals
GASS,"StealthGas, Inc.",$135.13M,2005,Transportation,Marine Transportation
STCN,"Steel Connect, Inc.",$126.69M,n/a,Miscellaneous,Business Services
STLD,"Steel Dynamics, Inc.",$7.55B,1996,Basic Industries,Steel/Iron Ore
SMRT,"Stein Mart, Inc.",$46.4M,1992,Consumer Services,Clothing/Shoe/Accessory Stores
SBOT,"Stellar Biotechnologies, Inc.",$5.65M,n/a,Health Care,Major Pharmaceuticals
STML,"Stemline Therapeutics, Inc.",$629.14M,2013,Health Care,Major Pharmaceuticals
SRCL,"Stericycle, Inc.",$5.18B,1996,Basic Industries,Environmental Services
SBT,"Sterling Bancorp, Inc.",$522.53M,2017,Finance,Savings Institutions
STRL,Sterling Construction Company Inc,$337.7M,n/a,Basic Industries,Military/Government/Technical
SHOO,"Steven Madden, Ltd.",$2.86B,1993,Consumer Non-Durables,Shoe Manufacturing
SSFN,Stewardship Financial Corp,$78.16M,n/a,Finance,Major Banks
SFIX,"Stitch Fix, Inc.",$2.72B,2017,Consumer Services,Catalog/Specialty Distribution
SYBT,"Stock Yards Bancorp, Inc.",$790.86M,n/a,Finance,Major Banks
BANX,StoneCastle Financial Corp,$141.07M,n/a,n/a,n/a
STNE,StoneCo Ltd.,$9.77B,2018,Technology,EDP Services
SSKN,"Strata Skin Sciences, Inc.",$91.1M,n/a,Health Care,Medical/Dental Instruments
SSYS,"Stratasys, Ltd.",$1.33B,1994,Technology,Computer peripheral equipment
STRA,"Strategic Education, Inc.",$3.07B,1996,Consumer Services,Other Consumer Services
HNDL,Strategy Shares Nasdaq 7HANDL Index ETF,$12.39M,n/a,n/a,n/a
STRT,Strattec Security Corporation,$109.45M,n/a,Capital Goods,Auto Parts:O.E.M.
STRS,Stratus Properties Inc.,$211.46M,n/a,Consumer Services,Homebuilding
STRM,"Streamline Health Solutions, Inc.",$19.52M,n/a,Technology,EDP Services
SBBP,Strongbridge Biopharma plc,$252.38M,2015,Health Care,Major Pharmaceuticals
SUMR,"Summer Infant, Inc.",$14.11M,n/a,Consumer Durables,Miscellaneous manufacturing industries
SMMF,"Summit Financial Group, Inc.",$333.29M,n/a,Finance,Major Banks
SSBI,Summit State Bank,$70.49M,2006,n/a,n/a
SMMT,Summit Therapeutics plc,$60.63M,2015,Health Care,Major Pharmaceuticals
WISA,"Summit Wireless Technologies, Inc.",$35.45M,2018,Technology,Semiconductors
SNHY,Sun Hydraulics Corporation,$1.63B,1997,Capital Goods,Metal Fabrications
SNDE,Sundance Energy Australia Limited,$213.81M,n/a,Energy,Oil & Gas Production
SNSS,"Sunesis Pharmaceuticals, Inc.",$105.42M,2005,Health Care,Major Pharmaceuticals
STKL,"SunOpta, Inc.",$297.39M,n/a,Consumer Services,Farming/Seeds/Milling
SPWR,SunPower Corporation,$1.08B,2005,Technology,Semiconductors
RUN,Sunrun Inc.,$1.79B,2015,Capital Goods,Industrial Specialties
SUNW,"Sunworks, Inc.",$16.48M,n/a,Public Utilities,Telecommunications Equipment
SLGG,"Super League Gaming, Inc.",$58.28M,2019,Consumer Services,Services-Misc. Amusement & Recreation
SPCB,"SuperCom, Ltd.",$21.84M,n/a,Technology,Semiconductors
SCON,Superconductor Technologies Inc.,$5.97M,1993,Technology,Radio And Television Broadcasting And Communications Equipment
SGC,"Superior Group of Companies, Inc.",$271.12M,n/a,Consumer Non-Durables,Apparel
SUPN,"Supernus Pharmaceuticals, Inc.",$1.98B,2012,Health Care,Major Pharmaceuticals
SPRT,"support.com, Inc.",$42.27M,2000,Technology,EDP Services
SURF,"Surface Oncology, Inc.",$118.55M,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SGRY,"Surgery Partners, Inc.",$551.46M,2015,Health Care,Hospital/Nursing Management
SRDX,"Surmodics, Inc.",$582.16M,1998,Health Care,Medical/Dental Instruments
STRO,"Sutro Biopharma, Inc.",$269.83M,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SIVB,SVB Financial Group,$12.83B,n/a,Finance,Major Banks
SVMK,SVMK Inc.,$2.17B,2018,Technology,"Computer Software: Programming, Data Processing"
SYKE,"Sykes Enterprises, Incorporated",$1.19B,1996,Technology,EDP Services
SYMC,Symantec Corporation,$15.32B,1989,Technology,Computer Software: Prepackaged Software
SYNC,"Synacor, Inc.",$59.36M,2012,Technology,"Computer Software: Programming, Data Processing"
SYNL,Synalloy Corporation,$136.19M,n/a,Basic Industries,Steel/Iron Ore
SYNA,Synaptics Incorporated,$1.3B,2002,Technology,Semiconductors
SNCR,"Synchronoss Technologies, Inc.",$236.9M,2018,Technology,EDP Services
SNDX,"Syndax Pharmaceuticals, Inc.",$169.62M,2016,Health Care,Major Pharmaceuticals
SYNH,"Syneos Health, Inc.",$5.19B,2014,Health Care,Biotechnology: Commercial Physical & Biological Resarch
SYBX,"Synlogic, Inc.",$206.51M,2015,n/a,n/a
SNPS,"Synopsys, Inc.",$17.6B,1992,Technology,Computer Software: Prepackaged Software
SES,"Synthesis Energy Systems, Inc.",$5.72M,n/a,Basic Industries,Major Chemicals
THOR,"Synthorx, Inc.",$636.09M,2018,Health Care,Major Pharmaceuticals
SYPR,"Sypris Solutions, Inc.",$23.92M,n/a,Capital Goods,Industrial Machinery/Components
SYRS,"Syros Pharmaceuticals, Inc.",$229.37M,2016,Health Care,Major Pharmaceuticals
TROW,"T. Rowe Price Group, Inc.",$25.07B,1986,Finance,Investment Bankers/Brokers/Service
TTOO,"T2 Biosystems, Inc.",$137.84M,2014,Health Care,Medical/Dental Instruments
TRHC,"Tabula Rasa HealthCare, Inc.",$1.22B,2016,Miscellaneous,Business Services
TCMD,"Tactile Systems Technology, Inc.",$1B,2016,Health Care,Medical/Dental Instruments
TAIT,Taitron Components Incorporated,$17.65M,1995,Consumer Non-Durables,Electronic Components
TLC,"Taiwan Liposome Company, Ltd.",$186.69M,2018,Health Care,Major Pharmaceuticals
TTWO,"Take-Two Interactive Software, Inc.",$10.65B,1997,Technology,Computer Software: Prepackaged Software
TLND,Talend S.A.,$1.58B,2016,Technology,Computer Software: Prepackaged Software
TNDM,"Tandem Diabetes Care, Inc.",$3.62B,2013,Health Care,Medical/Dental Instruments
TLF,"Tandy Leather Factory, Inc.",$52.16M,n/a,Consumer Non-Durables,Apparel
TANH,Tantech Holdings Ltd.,$43.63M,2015,Basic Industries,Major Chemicals
TAOP,Taoping Inc.,$43.43M,n/a,Technology,Computer Software: Prepackaged Software
TEDU,"Tarena International, Inc.",$289.28M,2014,Consumer Services,Other Consumer Services
TH,Target Hospitality Corp.,$1.07B,2018,Consumer Services,Hotels/Resorts
THWWW,Target Hospitality Corp.,n/a,2018,Consumer Services,Hotels/Resorts
TRNX,"Taronis Technologies, Inc.",$9.4M,n/a,Technology,Industrial Machinery/Components
TATT,TAT Technologies Ltd.,$56.96M,n/a,Capital Goods,Aerospace
TAYD,"Taylor Devices, Inc.",$41.82M,n/a,Capital Goods,Industrial Machinery/Components
CGBD,"TCG BDC, Inc.",$906.6M,2017,n/a,n/a
TCRR,TCR2 Therapeutics Inc.,$393.57M,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
AMTD,TD Ameritrade Holding Corporation,$30.1B,1997,Finance,Investment Bankers/Brokers/Service
PETZ,"TDH Holdings, Inc.",$8.58M,2017,Consumer Non-Durables,Packaged Foods
TECD,Tech Data Corporation,$4.05B,1986,Technology,Retail: Computer Software & Peripheral Equipment
TCCO,Technical Communications Corporation,$9.65M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment
TTGT,"TechTarget, Inc.",$450.76M,2007,Miscellaneous,Business Services
TGLS,Tecnoglass Inc.,$278.53M,2012,Consumer Durables,Electronic Components
TGEN,Tecogen Inc.,$98.32M,2014,Capital Goods,Industrial Machinery/Components
TNAV,"Telenav, Inc.",$301.02M,2010,Capital Goods,Industrial Machinery/Components
TLGT,"Teligent, Inc.",$54.85M,n/a,Health Care,Major Pharmaceuticals
TELL,Tellurian Inc.,$2.48B,n/a,Energy,Oil & Gas Production
TENB,"Tenable Holdings, Inc.",$3.16B,2018,Technology,Computer Software: Prepackaged Software
TENX,"Tenax Therapeutics, Inc.",$10.52M,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch
TZAC,Tenzing Acquisition Corp.,$83.73M,2018,Finance,Business Services
TZACU,Tenzing Acquisition Corp.,n/a,2018,Finance,Business Services
TZACW,Tenzing Acquisition Corp.,n/a,2018,Finance,Business Services
TER,"Teradyne, Inc.",$7.64B,n/a,Capital Goods,Electrical Products
TERP,"TerraForm Power, Inc.",$2.84B,2014,Public Utilities,Electric Utilities: Central
TBNK,Territorial Bancorp Inc.,$273.95M,2009,Finance,Savings Institutions
TSLA,"Tesla, Inc. ",$46.24B,2010,Capital Goods,Auto Manufacturing
TESS,TESSCO Technologies Incorporated,$161.13M,1994,Consumer Non-Durables,Electronic Components
TTEK,"Tetra Tech, Inc.",$3.36B,1991,Consumer Services,Military/Government/Technical
TTPH,"Tetraphase Pharmaceuticals, Inc.",$64.98M,2013,Health Care,Major Pharmaceuticals
TCBI,"Texas Capital Bancshares, Inc.",$2.98B,2003,Finance,Major Banks
TCBIL,"Texas Capital Bancshares, Inc.",n/a,n/a,Finance,Major Banks
TCBIP,"Texas Capital Bancshares, Inc.",$155.16M,n/a,Finance,Major Banks
TXN,Texas Instruments Incorporated,$109.59B,n/a,Technology,Semiconductors
TXRH,"Texas Roadhouse, Inc.",$4.47B,2004,Consumer Services,Restaurants
TFSL,TFS Financial Corporation,$4.62B,n/a,Finance,Savings Institutions
TGTX,"TG Therapeutics, Inc.",$678.51M,n/a,Health Care,Major Pharmaceuticals
WTER,The Alkaline Water Company Inc.,$66.97M,n/a,Consumer Non-Durables,Food Distributors
ANDE,"The Andersons, Inc.",$1.1B,n/a,Consumer Services,Farming/Seeds/Milling
TBBK,"The Bancorp, Inc.",$490.71M,n/a,Finance,Major Banks
BPRN,The Bank of Princeton,$216.46M,n/a,n/a,n/a
CG,The Carlyle Group L.P.,$6.47B,2012,Finance,Investment Managers
TCGP,The Carlyle Group L.P.,$368.8M,n/a,Finance,Investment Managers
CAKE,The Cheesecake Factory Incorporated,$2.15B,1992,Consumer Services,Restaurants
CHEF,"The Chefs&#39; Warehouse, Inc.",$961.55M,2011,Consumer Non-Durables,Food Distributors
TCFC,The Community Financial Corporation,$162.09M,n/a,Finance,Major Banks
DSGX,The Descartes Systems Group Inc.,$2.91B,n/a,Technology,Computer Software: Prepackaged Software
DXYN,"The Dixie Group, Inc.",$13.11M,n/a,Consumer Durables,Home Furnishings
ENSG,"The Ensign Group, Inc.",$2.73B,2007,Health Care,Hospital/Nursing Management
XONE,The ExOne Company,$134.65M,2013,Capital Goods,Industrial Machinery/Components
FBMS,"The First Bancshares, Inc.",$531.83M,n/a,Finance,Major Banks
FLIC,The First of Long Island Corporation,$580.66M,n/a,Finance,Major Banks
GT,The Goodyear Tire & Rubber Company,$4.59B,n/a,Consumer Durables,Automotive Aftermarket
HABT,"The Habit Restaurants, Inc.",$278.54M,2014,Consumer Services,Restaurants
HCKT,"The Hackett Group, Inc.",$468.16M,n/a,Consumer Services,Professional Services
HAIN,"The Hain Celestial Group, Inc.",$2.3B,n/a,Consumer Non-Durables,Packaged Foods
CUBA,"The Herzfeld Caribbean Basin Fund, Inc.",$36.62M,n/a,n/a,n/a
INTG,The Intergroup Corporation,$70.8M,n/a,Consumer Services,Building operators
JYNT,The Joint Corp.,$228.54M,2014,Miscellaneous,Multi-Sector Companies
KEYW,The KEYW Holding Corporation,$408.27M,2010,Technology,EDP Services
KHC,The Kraft Heinz Company,$40.33B,n/a,Consumer Non-Durables,Packaged Foods
OLD,The Long-Term Care ETF,$16.4M,n/a,n/a,n/a
LOVE,The Lovesac Company,$408.09M,2018,Consumer Services,Other Specialty Stores
MSG,The Madison Square Garden Company,$7.25B,2015,Consumer Services,Services-Misc. Amusement & Recreation
MDCO,The Medicines Company,$2.09B,2000,Health Care,Major Pharmaceuticals
MEET,"The Meet Group, Inc.",$379.16M,n/a,Consumer Services,Advertising
MIK,"The Michaels Companies, Inc.",$2.01B,2014,Consumer Services,Recreational Products/Toys
MIDD,The Middleby Corporation,$7.51B,n/a,Technology,Industrial Machinery/Components
NAVG,"The Navigators Group, Inc.",$2.09B,1986,Finance,Property-Casualty Insurers
SLIM,The Obesity ETF,$13.58M,n/a,n/a,n/a
STKS,"The ONE Group Hospitality, Inc.",$91.61M,n/a,Consumer Services,Restaurants
ORG,The Organics ETF,$10.72M,n/a,n/a,n/a
PRSC,The Providence Service Corporation,$843.57M,2003,Consumer Services,Transportation Services
RMR,The RMR Group Inc.,$1.98B,n/a,Consumer Services,Professional Services
SMPL,The Simply Good Foods Company,$1.82B,n/a,Consumer Non-Durables,Packaged Foods
TSG,The Stars Group Inc.,$5.26B,n/a,Technology,"Computer Software: Programming, Data Processing"
TTD,"The Trade Desk, Inc.",$8.89B,2016,Technology,"Computer Software: Programming, Data Processing"
ULTI,"The Ultimate Software Group, Inc.",$10.46B,1998,Technology,Computer Software: Prepackaged Software
YORW,The York Water Company,$436.4M,n/a,Public Utilities,Water Supply
NCTY,The9 Limited,$31.11M,2004,Miscellaneous,Business Services
TXMD,"TherapeuticsMD, Inc.",$1.1B,n/a,Health Care,Major Pharmaceuticals
TRPX,Therapix Biosciences Ltd.,$11.54M,2017,Health Care,Major Pharmaceuticals
TBPH,"Theravance Biopharma, Inc.",$1.32B,n/a,Health Care,Major Pharmaceuticals
TST,"TheStreet, Inc.",$131.12M,n/a,Consumer Services,Newspapers/Magazines
TCRD,"THL Credit, Inc.",$214.59M,2010,n/a,n/a
TBRG,"Thunder Bridge Acquisition, Ltd.",$330.24M,2018,Finance,Business Services
TBRGU,"Thunder Bridge Acquisition, Ltd.",n/a,2018,Finance,Business Services
TBRGW,"Thunder Bridge Acquisition, Ltd.",n/a,2018,Finance,Business Services
TIBR,Tiberius Acquisition Corporation,$217.13M,2018,Finance,Business Services
TIBRU,Tiberius Acquisition Corporation,n/a,2018,Finance,Business Services
TIBRW,Tiberius Acquisition Corporation,n/a,2018,Finance,Business Services
TTTN,TigerShares China-U.S. Internet Titans ETF,$8.89M,n/a,n/a,n/a
TTS,"Tile Shop Hldgs, Inc.",$305.89M,n/a,Consumer Services,Home Furnishings
TLRY,"Tilray, Inc.",$5.12B,2018,Consumer Durables,Specialty Chemicals
TSBK,"Timberland Bancorp, Inc.",$238.26M,n/a,Finance,Banks
TIPT,Tiptree Inc.,$218.08M,n/a,Finance,Property-Casualty Insurers
TITN,Titan Machinery Inc.,$373.19M,2007,Consumer Services,Other Specialty Stores
TMDI,Titan Medical Inc.,$73.37M,n/a,Health Care,Medical/Dental Instruments
TTNP,"Titan Pharmaceuticals, Inc.",$19.72M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TVTY,"Tivity Health, Inc.",$959.74M,n/a,Health Care,Hospital/Nursing Management
TIVO,TiVo Corporation,$1.16B,n/a,Miscellaneous,Multi-Sector Companies
TLSA,Tiziana Life Sciences plc,$81.88M,2018,Health Care,Major Pharmaceuticals
TKKS,TKK Symphony Acquisition Corporation,$312.3M,2018,Finance,Business Services
TKKSR,TKK Symphony Acquisition Corporation,n/a,2018,Finance,Business Services
TKKSU,TKK Symphony Acquisition Corporation,n/a,2018,Finance,Business Services
TKKSW,TKK Symphony Acquisition Corporation,n/a,2018,Finance,Business Services
TMUS,"T-Mobile US, Inc.",$62.67B,n/a,Public Utilities,Telecommunications Equipment
TMSR,TMSR Holding Company Limited,$38.53M,2015,Finance,Business Services
TOCA,Tocagen Inc.,$236.18M,2017,Health Care,Major Pharmaceuticals
TNXP,Tonix Pharmaceuticals Holding Corp.,$15.29M,n/a,Health Care,Major Pharmaceuticals
TISA,"Top Image Systems, Ltd.",$15.62M,1996,Technology,Computer peripheral equipment
TOPS,TOP Ships Inc.,$19.23M,n/a,Transportation,Marine Transportation
TRCH,"Torchlight Energy Resources, Inc.",$129.3M,n/a,Energy,Oil & Gas Production
TRMD,TORM plc,$628.2M,n/a,Transportation,Marine Transportation
TOTA,Tottenham Acquisition I Limited,$60.19M,2018,Finance,Business Services
TOTAR,Tottenham Acquisition I Limited,n/a,2018,Finance,Business Services
TOTAU,Tottenham Acquisition I Limited,n/a,2018,Finance,Business Services
TOTAW,Tottenham Acquisition I Limited,n/a,2018,Finance,Business Services
TBLT,"ToughBuilt Industries, Inc.",$19.49M,2018,Capital Goods,Industrial Machinery/Components
TBLTU,"ToughBuilt Industries, Inc.",n/a,2018,Capital Goods,Industrial Machinery/Components
TBLTW,"ToughBuilt Industries, Inc.",n/a,2018,Capital Goods,Industrial Machinery/Components
TSEM,Tower Semiconductor Ltd.,$1.91B,1994,Technology,Semiconductors
CLUB,"Town Sports International Holdings, Inc.",$112.96M,2006,Consumer Services,Hotels/Resorts
TOWN,Towne Bank,$1.93B,n/a,n/a,n/a
TPIC,"TPI Composites, Inc.",$1.02B,2016,Energy,Industrial Machinery/Components
TCON,"TRACON Pharmaceuticals, Inc.",$19.8M,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TSCO,Tractor Supply Company,$12.63B,1994,Consumer Services,RETAIL: Building Materials
TW,Tradeweb Markets Inc.,$9.3B,2019,Finance,Investment Bankers/Brokers/Service
TWMC,Trans World Entertainment Corp.,$11.99M,n/a,Consumer Services,Consumer Electronics/Video Chains
TACT,TransAct Technologies Incorporated,$66.72M,1996,Technology,Computer peripheral equipment
TRNS,"Transcat, Inc.",$174.46M,n/a,Capital Goods,Electrical Products
TGA,TransGlobe Energy Corporation,$136.29M,n/a,Energy,Oil & Gas Production
TBIO,"Translate Bio, Inc.",$538.76M,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TA,TravelCenters of America LLC,$174.52M,n/a,Consumer Durables,Automotive Aftermarket
TANNI,TravelCenters of America LLC,n/a,n/a,Consumer Durables,Automotive Aftermarket
TANNL,TravelCenters of America LLC,n/a,n/a,Consumer Durables,Automotive Aftermarket
TANNZ,TravelCenters of America LLC,n/a,n/a,Consumer Durables,Automotive Aftermarket
TZOO,Travelzoo,$168.84M,n/a,Technology,EDP Services
TRMT,Tremont Mortgage Trust,$33.38M,2017,Consumer Services,Real Estate Investment Trusts
TRVN,"Trevena, Inc.",$140.38M,2014,Health Care,Major Pharmaceuticals
TPCO,Tribune Publishing Company,$420M,n/a,Consumer Services,Newspapers/Magazines
TCDA,"Tricida, Inc.",$1.61B,2018,Health Care,Major Pharmaceuticals
TCBK,TriCo Bancshares,$1.21B,n/a,Finance,Major Banks
TDAC,Trident Acquisitions Corp.,$267.53M,2018,Finance,Business Services
TDACU,Trident Acquisitions Corp.,n/a,2018,Finance,Business Services
TDACW,Trident Acquisitions Corp.,n/a,2018,Finance,Business Services
TRIL,Trillium Therapeutics Inc.,$14.22M,n/a,Health Care,Major Pharmaceuticals
TRS,TriMas Corporation,$1.46B,2007,Capital Goods,Industrial Specialties
TRMB,Trimble Inc.,$10.34B,1990,Capital Goods,Industrial Machinery/Components
TRIB,Trinity Biotech plc,$61.74M,1992,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
TMCX,Trinity Merger Corp.,$441.17M,2018,Finance,Business Services
TMCXU,Trinity Merger Corp.,n/a,2018,Finance,Business Services
TMCXW,Trinity Merger Corp.,n/a,2018,Finance,Business Services
TRIP,"TripAdvisor, Inc.",$7.26B,n/a,Technology,"Computer Software: Programming, Data Processing"
TSC,"TriState Capital Holdings, Inc.",$643.54M,2013,Finance,Major Banks
TSCAP,"TriState Capital Holdings, Inc.",$772.72M,n/a,Finance,Major Banks
TBK,"Triumph Bancorp, Inc.",$832.8M,2014,Finance,Major Banks
TRVG,trivago N.V.,$1.49B,2016,Technology,EDP Services
TROV,"TrovaGene, Inc.",$16.97M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TRUE,"TrueCar, Inc.",$676.97M,2014,Technology,"Computer Software: Programming, Data Processing"
TRUP,"Trupanion, Inc.",$1.21B,n/a,Health Care,Medical Specialities
TRST,TrustCo Bank Corp NY,$774.96M,n/a,Finance,Major Banks
TRMK,Trustmark Corporation,$2.29B,n/a,Finance,Major Banks
TSRI,"TSR, Inc.",$9.74M,n/a,Technology,EDP Services
TTEC,"TTEC Holdings, Inc.",$1.64B,1996,Technology,Professional Services
TTMI,"TTM Technologies, Inc.",$1.34B,2000,Technology,Electrical Products
TC,TuanChe Limited,$578.99M,2018,Miscellaneous,Business Services
TCX,Tucows Inc.,$945.81M,n/a,Technology,EDP Services
TUES,Tuesday Morning Corp.,$89.86M,1999,Consumer Services,Department/Specialty Retail Stores
TOUR,Tuniu Corporation,$582.15M,2014,Consumer Services,Transportation Services
HEAR,Turtle Beach Corporation,$174.17M,n/a,Capital Goods,Telecommunications Equipment
THCB,Tuscan Holdings Corp.,$347.42M,2019,Finance,Business Services
THCBU,Tuscan Holdings Corp.,n/a,2019,Finance,Business Services
THCBW,Tuscan Holdings Corp.,n/a,2019,Finance,Business Services
TWLV,Twelve Seas Investment Company,$269.4M,2018,Finance,Business Services
TWLVR,Twelve Seas Investment Company,n/a,2018,Finance,Business Services
TWLVU,Twelve Seas Investment Company,n/a,2018,Finance,Business Services
TWLVW,Twelve Seas Investment Company,n/a,2018,Finance,Business Services
TWIN,"Twin Disc, Incorporated",$222.3M,n/a,Technology,Industrial Machinery/Components
TWST,Twist Bioscience Corporation,$783.38M,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TRCB,Two River Bancorp,$132.84M,n/a,Finance,Major Banks
TYME,"Tyme Technologies, Inc.",$197.03M,n/a,Health Care,Major Pharmaceuticals
USCR,"U S Concrete, Inc.",$747.54M,n/a,Capital Goods,Building Materials
PRTS,"U.S. Auto Parts Network, Inc.",$36.47M,2007,Consumer Services,Other Specialty Stores
USEG,U.S. Energy Corp.,$10.23M,n/a,Energy,Oil & Gas Production
GROW,"U.S. Global Investors, Inc.",$18.01M,n/a,Finance,Investment Managers
USAU,U.S. Gold Corp.,$18.92M,n/a,n/a,n/a
USWS,"U.S. Well Services, Inc.",$499.22M,2017,Energy,Oilfield Services/Equipment
USWSW,"U.S. Well Services, Inc.",n/a,2017,Energy,Oilfield Services/Equipment
UBNT,"Ubiquiti Networks, Inc.",$11.69B,2011,Technology,Radio And Television Broadcasting And Communications Equipment
UFPT,"UFP Technologies, Inc.",$268.06M,1993,Capital Goods,Containers/Packaging
ULTA,"Ulta Beauty, Inc.",$20.28B,2007,Consumer Services,Other Specialty Stores
UCTT,"Ultra Clean Holdings, Inc.",$452.51M,2004,Technology,Semiconductors
UPL,Ultra Petroleum Corp.,$108.74M,n/a,Energy,Oil & Gas Production
RARE,Ultragenyx Pharmaceutical Inc.,$3.74B,2014,Health Care,Major Pharmaceuticals
ULBI,Ultralife Corporation,$174.76M,1992,Miscellaneous,Industrial Machinery/Components
UMBF,UMB Financial Corporation,$3.3B,n/a,Finance,Major Banks
UMPQ,Umpqua Holdings Corporation,$3.94B,n/a,Finance,Savings Institutions
UNAM,Unico American Corporation,$31.9M,n/a,Finance,Property-Casualty Insurers
UBSH,Union Bankshares Corporation,$2.85B,n/a,Finance,Major Banks
